target_class,fsd50k_label,clip_id,license
background,Dishes_and_pots_and_pans,221785,by
background,Dishes_and_pots_and_pans,82262,by-nc
background,Dishes_and_pots_and_pans,169928,cc0
background,Dishes_and_pots_and_pans,205016,by
background,Dishes_and_pots_and_pans,427008,cc0
background,Dishes_and_pots_and_pans,321203,cc0
background,Dishes_and_pots_and_pans,161657,cc0
background,Dishes_and_pots_and_pans,33853,by
background,Dishes_and_pots_and_pans,331646,cc0
background,Dishes_and_pots_and_pans,266950,cc0
background,Dishes_and_pots_and_pans,33854,by
background,Dishes_and_pots_and_pans,181261,cc0
background,Dishes_and_pots_and_pans,115534,by
background,Dishes_and_pots_and_pans,269337,cc0
background,Dishes_and_pots_and_pans,35837,cc0
background,Dishes_and_pots_and_pans,221786,by
background,Dishes_and_pots_and_pans,353793,cc0
background,Dishes_and_pots_and_pans,157157,cc0
background,Dishes_and_pots_and_pans,90656,sampling+
background,Dishes_and_pots_and_pans,370876,cc0
background,Dishes_and_pots_and_pans,157152,cc0
background,Dishes_and_pots_and_pans,256579,by
background,Dishes_and_pots_and_pans,386748,cc0
background,Dishes_and_pots_and_pans,347537,cc0
background,Dishes_and_pots_and_pans,338392,by
background,Dishes_and_pots_and_pans,157150,cc0
background,Dishes_and_pots_and_pans,221787,by
background,Dishes_and_pots_and_pans,267486,cc0
background,Dishes_and_pots_and_pans,96025,by
background,Dishes_and_pots_and_pans,90381,by-nc
background,Dishes_and_pots_and_pans,413202,cc0
background,Dishes_and_pots_and_pans,105380,by
background,Dishes_and_pots_and_pans,41308,by
background,Dishes_and_pots_and_pans,266949,cc0
background,Dishes_and_pots_and_pans,33852,by
background,Dishes_and_pots_and_pans,82043,sampling+
background,Dishes_and_pots_and_pans,205040,by
background,Dishes_and_pots_and_pans,365569,cc0
background,Dishes_and_pots_and_pans,321198,cc0
background,Dishes_and_pots_and_pans,35835,cc0
background,Dishes_and_pots_and_pans,105381,by
background,Dishes_and_pots_and_pans,268128,by
background,Dishes_and_pots_and_pans,144184,cc0
background,Dishes_and_pots_and_pans,207485,cc0
background,Dishes_and_pots_and_pans,321200,cc0
background,Dishes_and_pots_and_pans,427140,cc0
background,Dishes_and_pots_and_pans,35836,cc0
background,Frying_(food),16121,sampling+
background,Frying_(food),322048,cc0
background,Frying_(food),383107,by
background,Frying_(food),3203,by
background,Frying_(food),166021,by
background,Frying_(food),166022,by
background,Frying_(food),65930,by
background,Frying_(food),65931,by
background,Frying_(food),65932,by
background,Frying_(food),65933,by
background,Frying_(food),65934,by
background,Frying_(food),371082,cc0
background,Frying_(food),350992,cc0
background,Frying_(food),350993,cc0
background,Frying_(food),353939,by
background,Frying_(food),239639,cc0
background,Frying_(food),174871,by
background,Frying_(food),111132,by
background,Frying_(food),240540,by
background,Frying_(food),245027,by
background,Frying_(food),137258,cc0
background,Frying_(food),77482,by
background,Frying_(food),77483,by
background,Frying_(food),156973,cc0
background,Frying_(food),351406,cc0
background,Frying_(food),65583,sampling+
background,Frying_(food),94256,sampling+
background,Frying_(food),341937,cc0
background,Frying_(food),341938,cc0
background,Frying_(food),398771,cc0
background,Frying_(food),433717,by
background,Frying_(food),189626,cc0
background,Frying_(food),109244,by
background,Frying_(food),24253,by
background,Frying_(food),24254,by
background,Frying_(food),15292,by
background,Frying_(food),344898,by
background,Frying_(food),344899,by
background,Frying_(food),65348,by
background,Frying_(food),133448,cc0
background,Frying_(food),188234,cc0
background,Frying_(food),417995,cc0
background,Frying_(food),233296,cc0
background,Frying_(food),360796,cc0
background,Frying_(food),360797,cc0
background,Frying_(food),77922,by
background,Frying_(food),77923,by
background,Frying_(food),77924,by
background,Frying_(food),234469,cc0
background,Frying_(food),71784,by
background,Frying_(food),208746,by
background,Frying_(food),208747,by
background,Frying_(food),208748,by
background,Frying_(food),169073,by
background,Frying_(food),169074,by
background,Frying_(food),169075,by
background,Frying_(food),232691,cc0
background,Frying_(food),152822,by
background,Frying_(food),152823,by
background,Frying_(food),232696,cc0
background,Frying_(food),49147,by
background,Frying_(food),388092,by
background,Frying_(food),322047,cc0
background,Frying_(food),382709,cc0
background,Frying_(food),424727,by
background,Frying_(food),35872,by-nc
background,Frying_(food),344917,cc0
background,Frying_(food),417913,cc0
background,Frying_(food),366219,by-nc
background,Frying_(food),408807,by-nc
background,Frying_(food),332561,cc0
background,Frying_(food),118616,cc0
background,Frying_(food),94227,cc0
background,Frying_(food),417736,cc0
background,Frying_(food),396168,by
background,Frying_(food),179675,by
background,Frying_(food),16363,sampling+
background,Frying_(food),62109,sampling+
background,Frying_(food),274499,cc0
background,Frying_(food),428863,by
background,Frying_(food),140454,by
background,Frying_(food),325366,cc0
background,Frying_(food),33844,by
background,Frying_(food),121582,by
background,Frying_(food),210023,by
background,Frying_(food),393444,cc0
background,Frying_(food),413757,cc0
background,Frying_(food),427134,cc0
background,Frying_(food),360648,cc0
background,Frying_(food),142329,cc0
background,Frying_(food),82090,cc0
background,Frying_(food),235511,by
background,Frying_(food),156127,cc0
background,Frying_(food),238936,by
background,Frying_(food),366068,cc0
background,Frying_(food),16754,by
background,Frying_(food),119116,cc0
background,Frying_(food),378702,cc0
background,Frying_(food),351277,cc0
background,Frying_(food),347708,by
background,Frying_(food),25302,cc0
background,Frying_(food),174467,by
background,Frying_(food),185446,by
background,Frying_(food),403531,cc0
background,Frying_(food),201936,cc0
background,Frying_(food),366586,by-nc
background,Frying_(food),411933,cc0
background,Frying_(food),319017,cc0
background,Frying_(food),235537,cc0
background,Frying_(food),353124,cc0
background,Frying_(food),94756,sampling+
background,Frying_(food),132472,cc0
background,Frying_(food),320772,cc0
background,Frying_(food),194806,cc0
background,Frying_(food),167505,by
background,Frying_(food),408719,by-nc
background,Frying_(food),118436,sampling+
background,Frying_(food),330834,by-nc
background,Frying_(food),424872,cc0
background,Frying_(food),165431,cc0
background,Frying_(food),238234,cc0
background,Speech,216565,by
background,Speech,236544,by
background,Speech,429037,cc0
background,Speech,40964,by
background,Speech,236553,by
background,Speech,236555,by
background,Speech,236556,by
background,Speech,236557,by
background,Speech,236558,by
background,Speech,236559,by
background,Speech,236560,by
background,Speech,236561,by
background,Speech,236562,by
background,Speech,316436,by
background,Speech,316438,by
background,Speech,316440,by
background,Speech,316443,by
background,Speech,236576,by
background,Speech,236579,by
background,Speech,236580,by
background,Speech,236584,by
background,Speech,67627,cc0
background,Speech,67628,cc0
background,Speech,67629,cc0
background,Speech,236589,by
background,Speech,236590,by
background,Speech,67634,cc0
background,Speech,67635,cc0
background,Speech,67639,cc0
background,Speech,45112,by
background,Speech,67641,cc0
background,Speech,45115,by
background,Speech,67644,cc0
background,Speech,67647,cc0
background,Speech,45119,by
background,Speech,45120,by
background,Speech,67650,cc0
background,Speech,67651,cc0
background,Speech,181311,cc0
background,Speech,181316,cc0
background,Speech,67655,cc0
background,Speech,67656,cc0
background,Speech,67660,cc0
background,Speech,67662,cc0
background,Speech,67663,cc0
background,Speech,67665,cc0
background,Speech,254034,by-nc
background,Speech,67666,cc0
background,Speech,67669,cc0
background,Speech,262233,by
background,Speech,236634,by
background,Speech,236637,by
background,Speech,236639,by
background,Speech,236641,by
background,Speech,236642,by
background,Speech,236646,by
background,Speech,236647,by
background,Speech,236648,by
background,Speech,236650,by
background,Speech,236651,by
background,Speech,272492,cc0
background,Speech,236653,by
background,Speech,184432,by
background,Speech,236658,by
background,Speech,243827,by
background,Speech,236679,by
background,Speech,236682,by
background,Speech,236683,by
background,Speech,47286,by
background,Speech,236540,by
background,Speech,402642,by
background,Speech,402643,by
background,Speech,402644,by
background,Speech,17643,by
background,Speech,247,by-nc
background,Speech,223521,cc0
background,Speech,223527,by
background,Speech,244012,by
background,Speech,329016,cc0
background,Speech,177468,by
background,Speech,258367,by
background,Speech,258371,by
background,Speech,345423,cc0
background,Speech,345424,cc0
background,Speech,249168,by
background,Speech,249170,by
background,Speech,400726,cc0
background,Speech,400727,cc0
background,Speech,122204,by
background,Speech,400733,cc0
background,Speech,400734,cc0
background,Speech,400736,cc0
background,Speech,400742,cc0
background,Speech,400744,cc0
background,Speech,400753,cc0
background,Speech,345463,cc0
background,Speech,345465,cc0
background,Speech,345466,cc0
background,Speech,316802,by
background,Speech,117127,by-nc
background,Speech,95662,by
background,Speech,377264,by
background,Speech,95665,by
background,Speech,377265,by
background,Speech,254386,by-nc
background,Speech,95668,by
background,Speech,377266,by
background,Speech,377268,by
background,Speech,254389,by-nc
background,Speech,254390,by-nc
background,Speech,254391,by-nc
background,Speech,274872,by
background,Speech,274871,by
background,Speech,254394,by-nc
background,Speech,254395,by-nc
background,Speech,254393,by-nc
background,Speech,377270,by
background,Speech,95672,by
background,Speech,95675,by
background,Speech,95676,by
background,Speech,95677,by
background,Speech,95679,by
background,Speech,95680,by
background,Speech,274889,by
background,Speech,274890,by
background,Speech,274891,by
background,Speech,274892,by
background,Speech,261588,by
background,Speech,101857,by
background,Speech,216567,by
background,Speech,101889,by-nc
background,Speech,341507,by
background,Speech,209413,by
background,Speech,274866,by
background,Speech,372236,by
background,Speech,274869,by
background,Speech,239136,by
background,Speech,274978,by
background,Speech,274980,by
background,Speech,433700,by
background,Speech,433701,by
background,Speech,433702,by
background,Speech,433703,by
background,Speech,433704,by
background,Speech,239141,by
background,Speech,433706,by
background,Speech,168494,by
background,Speech,343613,cc0
background,Speech,343614,cc0
background,Speech,275008,by
background,Speech,275009,by
background,Speech,168514,by
background,Speech,275012,by
background,Speech,87631,sampling+
background,Speech,260688,by
background,Speech,87632,sampling+
background,Speech,87633,sampling+
background,Speech,367187,by
background,Speech,87635,sampling+
background,Speech,367189,by
background,Speech,402020,by
background,Speech,402021,by
background,Speech,402022,by
background,Speech,168560,by
background,Speech,168561,by
background,Speech,102003,by-nc
background,Speech,87680,cc0
background,Speech,87681,cc0
background,Speech,215682,by
background,Speech,87682,cc0
background,Speech,87683,cc0
background,Speech,73348,by
background,Speech,170641,by
background,Speech,87703,by
background,Speech,87704,by
background,Speech,87705,by
background,Speech,93850,by
background,Speech,87709,by
background,Speech,93854,by
background,Speech,93853,by
background,Speech,93856,by
background,Speech,93863,by
background,Speech,93865,by
background,Speech,253611,by
background,Speech,93868,by
background,Speech,93869,by
background,Speech,93870,by
background,Speech,93872,by
background,Speech,93873,by
background,Speech,93874,by
background,Speech,93876,by
background,Speech,93877,by
background,Speech,371382,by
background,Speech,93878,by
background,Speech,371384,by
background,Speech,371385,by
background,Speech,93879,by
background,Speech,93880,by
background,Speech,93882,by
background,Speech,93883,by
background,Speech,181948,by
background,Speech,93886,by
background,Speech,33472,cc0
background,Speech,93885,by
background,Speech,33474,cc0
background,Speech,195267,by
background,Speech,93889,by
background,Speech,93894,by
background,Speech,93895,by
background,Speech,76491,sampling+
background,Speech,93899,by
background,Speech,76497,sampling+
background,Speech,341756,cc0
background,Speech,189433,by
background,Speech,256771,by
background,Speech,256777,by
background,Speech,256778,by
background,Speech,256779,by
background,Speech,63246,sampling+
background,Speech,76592,sampling+
background,Speech,236339,by
background,Speech,236340,by
background,Speech,236343,by
background,Speech,236345,by
background,Speech,150330,by
background,Speech,236348,by
background,Speech,422718,cc0
background,Speech,236350,by
background,Speech,236352,by
background,Speech,236353,by
background,Speech,236355,by
background,Speech,422724,cc0
background,Speech,236363,by
background,Speech,236364,by
background,Speech,76621,sampling+
background,Speech,236365,by
background,Speech,236368,by
background,Speech,236369,by
background,Speech,236370,by
background,Speech,236371,by
background,Speech,236372,by
background,Speech,256860,cc0
background,Speech,160606,by
background,Speech,371551,by
background,Speech,371554,by
background,Speech,76645,sampling+
background,Speech,76648,sampling+
background,Speech,236394,by
background,Speech,236395,by
background,Speech,236397,by
background,Speech,236398,by
background,Speech,236399,by
background,Speech,256880,by
background,Speech,236401,by
background,Speech,236402,by
background,Speech,236400,by
background,Speech,256884,by
background,Speech,256886,by
background,Speech,256889,by
background,Speech,249721,by-nc
background,Speech,249722,by-nc
background,Speech,249723,by-nc
background,Speech,371581,by
background,Speech,371582,by
background,Speech,254384,by-nc
background,Speech,236417,by
background,Speech,236419,by
background,Speech,236420,by
background,Speech,236421,by
background,Speech,236423,by
background,Speech,124810,by
background,Speech,124812,by
background,Speech,368525,by-nc
background,Speech,124818,by
background,Speech,236437,by
background,Speech,236441,by
background,Speech,426906,by
background,Speech,236443,by
background,Speech,426908,by
background,Speech,426909,by
background,Speech,426907,by
background,Speech,124829,by
background,Speech,124831,by
background,Speech,236449,by
background,Speech,124834,by
background,Speech,236452,by
background,Speech,124838,by
background,Speech,236455,by
background,Speech,236456,by
background,Speech,236457,by
background,Speech,236458,by
background,Speech,236460,by
background,Speech,189358,by
background,Speech,189359,by
background,Speech,189360,by
background,Speech,189361,by
background,Speech,189363,by
background,Speech,189365,by
background,Speech,189366,by
background,Speech,124855,by
background,Speech,189369,by
background,Speech,124857,by
background,Speech,124858,by
background,Speech,236476,by
background,Speech,236477,by
background,Speech,236478,by
background,Speech,189375,by
background,Speech,189376,by
background,Speech,236481,by
background,Speech,189377,by
background,Speech,189379,by
background,Speech,189373,by
background,Speech,189381,by
background,Speech,236486,by
background,Speech,236487,by
background,Speech,189382,by
background,Speech,236489,by
background,Speech,189386,by
background,Speech,124873,by
background,Speech,189389,by
background,Speech,124878,by
background,Speech,189392,by
background,Speech,124883,by
background,Speech,124886,by
background,Speech,189402,by
background,Speech,189405,by
background,Speech,189407,by
background,Speech,189410,by
background,Speech,189413,by
background,Speech,189415,by
background,Speech,189416,by
background,Speech,189419,by
background,Speech,189420,by
background,Speech,236523,by
background,Speech,189421,by
background,Speech,236525,by
background,Speech,236527,by
background,Speech,189422,by
background,Speech,189425,by
background,Speech,236528,by
background,Speech,429038,cc0
background,Speech,189423,by
background,Speech,189426,by
background,Speech,189431,by
background,Speech,236536,by
background,Speech,236537,by
background,Speech,236531,by
background,Speech,189428,by
background,Speech,397299,by
background,Speech,398341,by
background,Speech,193784,cc0
background,Speech,184833,cc0
background,Speech,191487,cc0
background,Speech,46731,cc0
background,Speech,164057,by
background,Speech,369247,by
background,Speech,420464,cc0
background,Speech,232274,by
background,Speech,269584,by
background,Speech,246318,cc0
background,Speech,324783,cc0
background,Speech,349401,cc0
background,Speech,347033,cc0
background,Speech,347034,cc0
background,Speech,380803,cc0
background,Speech,249158,cc0
background,Speech,377547,by
background,Speech,411542,cc0
background,Speech,372608,cc0
background,Speech,189481,by
background,Speech,189482,by
background,Speech,189486,by
background,Speech,189488,by
background,Speech,189490,by
background,Speech,189493,by
background,Speech,189496,by
background,Speech,189740,by
background,Speech,189743,by
background,Speech,189745,by
background,Speech,418989,cc0
background,Speech,236786,by-nc
background,Speech,233766,cc0
background,Speech,71600,by
background,Speech,259674,cc0
background,Speech,259675,cc0
background,Speech,422098,cc0
background,Speech,122892,cc0
background,Speech,122893,cc0
background,Speech,122894,cc0
background,Speech,411662,by
background,Speech,188433,by
background,Speech,122898,cc0
background,Speech,122901,cc0
background,Speech,122903,cc0
background,Speech,122905,cc0
background,Speech,122906,cc0
background,Speech,122907,cc0
background,Speech,71707,by
background,Speech,122908,cc0
background,Speech,122910,cc0
background,Speech,122912,cc0
background,Speech,122916,cc0
background,Speech,122919,cc0
background,Speech,122923,cc0
background,Speech,415794,by
background,Speech,415796,by
background,Speech,415798,by
background,Speech,407606,by
background,Speech,405596,by
background,Speech,430179,cc0
background,Speech,243819,by
background,Speech,4204,by
background,Speech,243820,by
background,Speech,430215,cc0
background,Speech,102537,by
background,Speech,102539,by
background,Speech,34960,sampling+
background,Speech,174270,cc0
background,Speech,174273,cc0
background,Speech,342244,by
background,Speech,196844,by-nc
background,Speech,248047,by
background,Speech,196848,by-nc
background,Speech,196849,by-nc
background,Speech,342258,cc0
background,Speech,248048,by
background,Speech,196853,by-nc
background,Speech,342262,cc0
background,Speech,426233,by-nc
background,Speech,196857,by-nc
background,Speech,196865,by-nc
background,Speech,196866,by-nc
background,Speech,196871,by-nc
background,Speech,196873,by-nc
background,Speech,196875,by-nc
background,Speech,196876,by-nc
background,Speech,399630,cc0
background,Speech,196880,by-nc
background,Speech,196884,by-nc
background,Speech,399638,cc0
background,Speech,196887,by-nc
background,Speech,196889,by-nc
background,Speech,20762,by
background,Speech,196895,by-nc
background,Speech,196898,by-nc
background,Speech,196899,by-nc
background,Speech,203048,cc0
background,Speech,196905,by-nc
background,Speech,203054,cc0
background,Speech,203055,cc0
background,Speech,203056,cc0
background,Speech,203060,cc0
background,Speech,203063,cc0
background,Speech,203065,cc0
background,Speech,203067,cc0
background,Speech,80190,by
background,Speech,80194,by
background,Speech,239946,cc0
background,Speech,80207,by
background,Speech,256337,by
background,Speech,416085,cc0
background,Speech,18784,by
background,Speech,377237,cc0
background,Speech,377238,cc0
background,Speech,242077,cc0
background,Speech,334245,by
background,Speech,65963,sampling+
background,Speech,86455,by
background,Speech,86456,by
background,Speech,219593,by
background,Speech,254414,by-nc
background,Speech,254416,by-nc
background,Speech,254423,by-nc
background,Speech,84464,by
background,Speech,401907,cc0
background,Speech,254454,by
background,Speech,254455,by
background,Speech,254456,by
background,Speech,254457,by
background,Speech,254458,by
background,Speech,254459,by
background,Speech,254460,by
background,Speech,254461,by
background,Speech,254463,by
background,Speech,254465,by
background,Speech,74243,sampling+
background,Speech,242182,by-nc
background,Speech,254471,by
background,Speech,254472,by
background,Speech,412202,by
background,Speech,100912,cc0
background,Speech,100914,cc0
background,Speech,100915,cc0
background,Speech,100916,cc0
background,Speech,100923,cc0
background,Speech,49724,by
background,Speech,49725,by
background,Speech,100926,cc0
background,Speech,100930,cc0
background,Speech,113220,by
background,Speech,45637,by
background,Speech,100934,cc0
background,Speech,100935,cc0
background,Speech,113221,by
background,Speech,113223,by
background,Speech,113224,by
background,Speech,113225,by
background,Speech,100940,cc0
background,Speech,113226,by
background,Speech,113229,by
background,Speech,100943,cc0
background,Speech,100944,cc0
background,Speech,100945,cc0
background,Speech,412242,by
background,Speech,100946,cc0
background,Speech,113236,by
background,Speech,100949,cc0
background,Speech,113237,by
background,Speech,113238,by
background,Speech,100952,cc0
background,Speech,113239,by
background,Speech,113240,by
background,Speech,113241,by
background,Speech,100956,cc0
background,Speech,113242,by
background,Speech,113243,by
background,Speech,246369,by-nc
background,Speech,113249,by
background,Speech,100963,cc0
background,Speech,100966,cc0
background,Speech,100965,cc0
background,Speech,113253,by
background,Speech,100969,cc0
background,Speech,113255,by
background,Speech,100971,cc0
background,Speech,113256,by
background,Speech,100973,cc0
background,Speech,113257,by
background,Speech,31345,by
background,Speech,100978,cc0
background,Speech,100984,cc0
background,Speech,100985,cc0
background,Speech,100986,cc0
background,Speech,100989,cc0
background,Speech,100990,cc0
background,Speech,101000,cc0
background,Speech,101001,cc0
background,Speech,101004,cc0
background,Speech,101006,cc0
background,Speech,101009,cc0
background,Speech,256659,cc0
background,Speech,101015,cc0
background,Speech,178849,by
background,Speech,101027,cc0
background,Speech,101032,cc0
background,Speech,137896,by-nc
background,Speech,137901,by-nc
background,Speech,101041,cc0
background,Speech,137907,by-nc
background,Speech,137909,by-nc
background,Speech,21175,by
background,Speech,137912,by-nc
background,Speech,137911,by-nc
background,Speech,137914,by-nc
background,Speech,137915,by-nc
background,Speech,137916,by-nc
background,Speech,137917,by-nc
background,Speech,101048,cc0
background,Speech,137921,by-nc
background,Speech,137924,by-nc
background,Speech,101061,cc0
background,Speech,101062,cc0
background,Speech,137927,by-nc
background,Speech,137928,by-nc
background,Speech,137929,by-nc
background,Speech,137931,by-nc
background,Speech,137933,by-nc
background,Speech,137934,by-nc
background,Speech,111310,by
background,Speech,101072,cc0
background,Speech,137936,by-nc
background,Speech,137938,by-nc
background,Speech,137939,by-nc
background,Speech,111312,by
background,Speech,101077,cc0
background,Speech,111315,by
background,Speech,137944,by-nc
background,Speech,137946,by-nc
background,Speech,137949,by-nc
background,Speech,101095,cc0
background,Speech,428777,by
background,Speech,400106,by
background,Speech,101100,cc0
background,Speech,101106,cc0
background,Speech,80633,by
background,Speech,316170,by
background,Speech,80663,by
background,Speech,316184,by
background,Speech,219941,by
background,Speech,273192,cc0
background,Speech,334636,cc0
background,Speech,166737,cc0
background,Speech,72540,by-nc
background,Speech,174944,by
background,Speech,174948,by
background,Speech,174952,by
background,Speech,174955,by
background,Speech,174958,by
background,Speech,174960,by
background,Speech,43889,by-nc
background,Speech,416635,cc0
background,Speech,416636,cc0
background,Speech,416637,cc0
background,Speech,416638,cc0
background,Speech,365439,cc0
background,Speech,416640,cc0
background,Speech,416641,cc0
background,Speech,416642,cc0
background,Speech,416643,cc0
background,Speech,416639,cc0
background,Speech,416645,cc0
background,Speech,416644,cc0
background,Speech,416646,cc0
background,Speech,416648,cc0
background,Speech,416647,cc0
background,Speech,416649,cc0
background,Speech,416650,cc0
background,Speech,416651,cc0
background,Speech,416652,cc0
background,Speech,416653,cc0
background,Speech,416654,cc0
background,Speech,416656,cc0
background,Speech,416655,cc0
background,Speech,416657,cc0
background,Speech,416659,cc0
background,Speech,416660,cc0
background,Speech,416661,cc0
background,Speech,416662,cc0
background,Speech,416663,cc0
background,Speech,416664,cc0
background,Speech,416665,cc0
background,Speech,416666,cc0
background,Speech,416667,cc0
background,Speech,31644,by
background,Speech,416668,cc0
background,Speech,416669,cc0
background,Speech,107416,by
background,Speech,416670,cc0
background,Speech,416671,cc0
background,Speech,416674,cc0
background,Speech,107424,by
background,Speech,416673,cc0
background,Speech,416677,cc0
background,Speech,416675,cc0
background,Speech,416676,cc0
background,Speech,416672,cc0
background,Speech,416678,cc0
background,Speech,416682,cc0
background,Speech,416679,cc0
background,Speech,416684,cc0
background,Speech,187308,cc0
background,Speech,416680,cc0
background,Speech,416681,cc0
background,Speech,416688,cc0
background,Speech,416689,cc0
background,Speech,48050,by
background,Speech,416691,cc0
background,Speech,416699,cc0
background,Speech,91081,by
background,Speech,236496,by
background,Speech,33754,cc0
background,Speech,148443,by-nc
background,Speech,242661,cc0
background,Speech,422902,cc0
background,Speech,422909,cc0
background,Speech,422910,cc0
background,Speech,422919,cc0
background,Speech,422920,cc0
background,Speech,422922,cc0
background,Speech,422932,cc0
background,Speech,422937,cc0
background,Speech,429082,by-nc
background,Speech,236572,by
background,Speech,422941,cc0
background,Speech,422942,cc0
background,Speech,422949,cc0
background,Speech,95279,by
background,Speech,97346,by
background,Speech,97351,by
background,Speech,316501,by
background,Speech,316504,by
background,Speech,97371,by
background,Speech,181347,by
background,Speech,416876,by
background,Speech,236654,by
background,Speech,175231,cc0
background,Speech,175232,cc0
background,Speech,175233,cc0
background,Speech,175234,cc0
background,Speech,318595,by-nc
background,Speech,265359,by
background,Speech,349331,cc0
background,Speech,371864,cc0
background,Speech,177315,by
background,Speech,44198,by-nc
background,Speech,416936,by
background,Speech,72875,by
background,Speech,93374,by
background,Speech,93384,by
background,Speech,406729,by
background,Speech,50423,by-nc
background,Speech,195846,cc0
background,Speech,29961,sampling+
background,Speech,109836,by
background,Speech,60689,by
background,Speech,388383,by
background,Speech,109883,by
background,Speech,27963,cc0
background,Speech,27965,cc0
background,Speech,27964,cc0
background,Speech,27967,cc0
background,Speech,257344,cc0
background,Speech,27969,cc0
background,Speech,27970,cc0
background,Speech,429380,by-nc
background,Speech,11599,by
background,Speech,3411,by
background,Speech,341347,cc0
background,Speech,42347,by
background,Speech,400747,cc0
background,Speech,42349,by
background,Speech,109934,by
background,Speech,400748,cc0
background,Speech,42355,by
background,Speech,406955,by
background,Speech,167340,cc0
background,Speech,245174,by-nc
background,Speech,404919,by
background,Speech,60859,by
background,Speech,13778,by
background,Speech,234974,cc0
background,Speech,234975,cc0
background,Speech,128479,by
background,Speech,128484,by
background,Speech,234994,cc0
background,Speech,161274,cc0
background,Speech,34310,by
background,Speech,93704,by
background,Speech,34317,by
background,Speech,34318,by
background,Speech,394772,cc0
background,Speech,34326,by
background,Speech,167448,by
background,Speech,26137,by
background,Speech,259609,by
background,Speech,235044,cc0
background,Speech,233028,by
background,Speech,233029,by
background,Speech,233032,by
background,Speech,233034,by
background,Speech,161355,by
background,Speech,353869,by-nc
background,Speech,161359,by
background,Speech,161365,by
background,Speech,87644,cc0
background,Speech,61036,by-nc
background,Speech,61037,by-nc
background,Speech,61038,by-nc
background,Speech,61039,by-nc
background,Speech,44655,by-nc
background,Speech,34420,by
background,Speech,77428,by-nc
background,Speech,77429,by-nc
background,Speech,77430,by-nc
background,Speech,77431,by-nc
background,Speech,77432,by-nc
background,Speech,77433,by-nc
background,Speech,343675,by
background,Speech,77434,by-nc
background,Speech,77435,by-nc
background,Speech,77436,by-nc
background,Speech,77437,by-nc
background,Speech,77438,by-nc
background,Speech,77439,by-nc
background,Speech,56965,by
background,Speech,77445,by-nc
background,Speech,77446,by-nc
background,Speech,77447,by-nc
background,Speech,235145,cc0
background,Speech,77448,by-nc
background,Speech,77449,by-nc
background,Speech,77450,by-nc
background,Speech,235149,cc0
background,Speech,77451,by-nc
background,Speech,77452,by-nc
background,Speech,77453,by-nc
background,Speech,77454,by-nc
background,Speech,77455,by-nc
background,Speech,77456,by-nc
background,Speech,44700,by
background,Speech,235169,cc0
background,Speech,339630,cc0
background,Speech,343751,by
background,Speech,343752,by
background,Speech,343753,by
background,Speech,343754,by
background,Speech,75509,cc0
background,Speech,335606,cc0
background,Speech,16118,sampling+
background,Speech,198407,by
background,Speech,79634,sampling+
background,Speech,108313,by
background,Speech,257818,by
background,Speech,61214,sampling+
background,Speech,139041,by
background,Speech,32546,by-nc
background,Speech,139043,by
background,Speech,139045,by
background,Speech,139046,by
background,Speech,139047,by
background,Speech,139048,by
background,Speech,139049,by
background,Speech,237355,by
background,Speech,73523,by
background,Speech,241477,cc0
background,Speech,249684,cc0
background,Speech,18274,by
background,Speech,18277,by
background,Speech,18278,by
background,Speech,18279,by
background,Speech,18280,by
background,Speech,34667,by
background,Speech,18285,by
background,Speech,18286,by
background,Speech,18288,by
background,Speech,18289,by
background,Speech,241524,cc0
background,Speech,18292,by
background,Speech,30622,by
background,Speech,30623,by
background,Speech,106402,by
background,Speech,30627,by
background,Speech,69543,by
background,Speech,69544,by
background,Speech,427963,cc0
background,Speech,405443,by
background,Speech,10180,cc0
background,Speech,10181,cc0
background,Speech,10183,cc0
background,Speech,10186,cc0
background,Speech,10188,cc0
background,Speech,10191,cc0
background,Speech,10199,cc0
background,Speech,322314,cc0
background,Speech,412039,cc0
background,Speech,171101,cc0
background,Speech,345325,by
background,Speech,242688,cc0
background,Speech,242689,cc0
background,Speech,95238,by
background,Speech,242697,cc0
background,Speech,87051,by
background,Speech,81936,by
background,Speech,107538,by
background,Speech,107539,by
background,Speech,236565,by
background,Speech,81942,by
background,Speech,107542,by
background,Speech,107543,by
background,Speech,236571,by
background,Speech,81948,by
background,Speech,73757,by
background,Speech,107551,by
background,Speech,107553,by
background,Speech,249893,by
background,Speech,85032,by
background,Speech,82988,by
background,Speech,95277,by
background,Speech,95281,by
background,Speech,76850,by
background,Speech,95284,by
background,Speech,95286,by
background,Speech,236598,by
background,Speech,236605,by
background,Speech,236606,by
background,Speech,97344,by
background,Speech,236612,by
background,Speech,97349,by
background,Speech,97350,by
background,Speech,236615,by
background,Speech,236614,by
background,Speech,97355,by
background,Speech,236622,by
background,Speech,236624,by
background,Speech,236626,by
background,Speech,277593,by
background,Speech,277594,by
background,Speech,277595,by
background,Speech,262237,by
background,Speech,277596,by
background,Speech,277598,by
background,Speech,262240,by
background,Speech,94314,by
background,Speech,94315,by
background,Speech,236657,by
background,Speech,236660,by
background,Speech,236663,by
background,Speech,74883,by
background,Speech,99459,by
background,Speech,74885,by
background,Speech,99464,by
background,Speech,99467,by
background,Speech,99469,by
background,Speech,65687,by
background,Speech,99479,by
background,Speech,67739,by
background,Speech,67740,by
background,Speech,83100,by
background,Speech,72860,by
background,Speech,67744,by
